x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
4.930069157200753,-3.016987443298418,-5.425873019242748,-0.38475762979518446,3.020255420308608,2.4380472881159156,-3.5282046089447148,-0.045829347761381055,0.8274611346197166,0.9854148275505179
2.2858495783633748,0.17707192767763824,3.2981821621309115,3.3383472704331654,1.1388893827116084,3.4221565528005202,-4.711072102688664,0.5121445264962363,0.7006525500269745,0.13769216194598277
1.3667532501110187,0.13035361797415423,1.525308623019502,-0.1878307959685035,0.5111120157108402,-1.3718705976399759,-1.5152854384991636,-1.4981433951345067,1.572469491542905,-0.5008950709583238
1.5214316810838504,0.2208277278254649,1.1412132278167575,1.6584785383625693,1.8818421265470189,-0.47611718559208294,-0.5562737849439956,-0.7227466062922852,-0.3566886532877254,2.3704444656346224
1.1078951405165596,2.125464145477621,0.1554402407750266,-3.06649366238289,-0.6635188238505356,-1.6116588779765373,-0.17929273700697657,0.4017314054166394,0.7116102236545875,-3.082434991989327
-0.6696622263858769,0.36263793489424323,-0.9521254496724596,3.2801200659772847,-2.13794669445629,-2.034444047985081,-2.4853871230610523,0.0335635548712162,1.4098801716180314,0.23393118814282965
1.4457100031764507,1.78474021769566,0.275293497292624,1.6725930156703106,-1.7619768111163383,-3.260773321359923,-1.0402116665337644,-0.4953140048001243,-0.9699807574356056,-0.5319717223128179
1.3008234861954502,0.8000590296173865,4.53022539916919,2.0639772875567557,1.4758323963171782,1.0175548896477653,-1.5465562961254293,-0.20584299723508792,-0.19848235146757265,1.3269003657174037
0.09407232212137517,0.35486225875921296,-0.597581848692339,-1.8531277695076913,1.1809567266545857,-0.5750719204926986,-1.5174939489245447,-0.8258115802437064,-1.569044281307634,-1.6128349971485918
3.195720942163313,0.729610327500461,1.448393061559686,-1.9444964917680978,-0.8155718193668675,-3.242121886430981,-0.19009070062519018,-0.5385347123056182,1.7582676811706,-3.1683422245081925
0.7826120611010449,-0.9648115650195709,-0.8970420421602043,-0.4864792870841861,-0.7517705017558367,-1.1680043476862343,-0.6466307462210599,-0.7959722440593294,-1.2064749535815509,-0.6817140475334799
3.5512949500768585,-0.16108169688905005,-0.9512181358066083,2.217927617730744,-1.2259157008013144,0.7938434815287188,0.7681251644366998,-0.46196351591836454,0.27541883537021433,-1.0486981606858379
3.9460815720335494,0.5578076533246468,1.2811248527631223,0.052684619244313335,-0.07672279418898653,-0.5997533911174808,-2.6544494407099877,0.05709198477574067,-0.7049851476380655,0.1315010476891556
-0.49221252982805774,-2.11756159172982,-0.14075944381877525,0.7179835032121127,-2.5808860818935058,-1.1356672308133835,-0.1977665424559868,0.30196948951412605,-0.96418300517011,-2.927099282815216
3.0981437129516105,-1.923165316317605,-1.9209237091376374,0.5757485955765558,1.7621735684428592,0.6319857527638166,-1.6629976152709722,1.1190002325401045,-1.683044556561648,1.241975683929041
3.565987647302141,-0.8021569052625818,-1.0106366631230135,0.8500840267372276,-0.25478433051857896,-1.8368925101105589,-0.4074499407358967,1.5253332736995426,-1.7663826639447804,-2.2954575485500155
1.145482037868376,2.165455662565323,1.1650176780676833,0.37166674955971346,0.8832741869083682,1.0748367030590216,-2.539392450345324,-0.9442167142768114,0.17670735122650694,0.8004003189980535
1.946974083239565,-0.2816390106017862,-0.3588766307818909,0.2754484855824205,-1.1395119416265427,-0.6482265374319385,0.968674280445231,-1.3244843412026566,-0.5105043218303988,-1.5714205966686858
3.165171524517352,1.6418420966805556,3.4733489818781527,0.21860550562949932,0.011736805689273044,-4.681140120530772,2.13103975435792,0.9089163105392096,0.17897948450604165,-1.125450648829558
-0.21243559168682413,-1.0766051411776512,4.066150067781013,1.2549885138023198,2.4443594885758544,0.12110646129121738,-0.778391419234119,-0.8773757845800412,-0.8479267034837824,-0.5820136285306745
0.20666552213205225,-0.018661025588490254,-2.4380893926196485,1.3916018547928435,-1.859050701178579,-0.5677998948536862,-2.156316791674166,0.18209559589484822,1.176700093659377,-0.5665196785760108
-0.326930186175604,-2.236394382111489,1.989959569273997,0.6755927975783592,-1.8340312975660131,1.4589022047278934,0.7370316185951035,1.937743763269769,0.5019421879571918,-0.522062811359701
-0.9243756374563818,-0.012977597601674828,1.505498817414019,1.6959593220864226,3.0488170505933345,1.5938853356118847,-2.8172873104773464,-1.120691582383748,-0.6243376512561662,2.4840438687053505
2.0145446444090815,0.6957183640435047,-0.22530886674496164,-3.3964691189515617,0.5201297426652238,-3.4822811426626075,0.4957702589553177,-0.4212007381574018,-1.7684893278879517,-3.7861168058048906
-0.6060657810531636,-2.5643937522229248,-4.4667439575270365,-3.5992242147875126,-2.1450986461763293,2.4543630172312874,-3.0210749174744493,2.312481905516079,-0.20165791269967645,-0.2748139079229215
-1.0251954269636916,0.4539253586388471,0.9662083554921239,-1.5989682948793504,2.3149063600855255,-0.9250868879083302,0.13614499525656698,-0.10363872523710055,-1.6900652611931473,-1.7513950493337767
-0.6508740465123639,-1.1106534410650257,-1.5859652619796965,2.642422573477618,-2.403599712225925,-1.154752213648119,-1.3926140267697404,0.030785990176296255,0.17781174992377502,-2.2467438656070238
1.4735488165973,-0.7451617113220019,-2.3826702064112566,1.7302298814944574,-0.7053527018151753,-1.5522777625324582,-0.8007122100524584,0.6212335227559568,-0.5324301748574725,-1.9850607338996653
2.9360738340702417,-0.7790313302461368,-0.4952743428965948,-0.0015220886869466987,-0.3637222761341409,-1.6747069943915425,0.24505211702656715,-0.7664539894617151,1.6453853251039992,-1.7693400027671256
3.10705280820297,-4.57827882750048,-3.953123799917711,-0.06645612052420313,1.2695060343936944,3.4316041724920003,-2.418805847658607,-0.34901026596470397,1.1706699391741384,-0.40135524167375825
-0.11823146187035305,-0.3338581095509088,-0.6054416251896793,1.843607483360183,1.0715044369952396,1.3770754072979838,-3.119449327469769,-0.4933429500742559,-0.875444928663746,3.307986804027851
1.8721317446766963,-1.2513685753039656,1.7643343210741556,0.8365023959901655,-0.10677626204223445,-1.4230507240795798,-0.406518528304572,-0.8539225133692266,-1.6796487601892922,1.347535161749164
2.6468098813854244,-0.3002781097988363,0.3728559424619051,-0.38470233716951796,0.10485896374643011,-0.8333113329603445,1.2450335778552448,-0.957168769241226,-0.20441998158067412,-0.3811536060967047
-1.4163301762245157,-1.7963356227747798,1.4924595386869766,-0.11186440195543623,0.0008955059332143023,3.7322436867609015,-2.40903931294182,0.05638697833170071,1.1487623963785467,1.674244705827033
2.137673999090341,4.266424730131584,1.287068429313024,-3.014879136280303,-1.5290832956313594,-1.4054613001169436,0.41123647903958704,-0.08305129483526144,2.5353757480395003,-0.34924125188276833
-0.5753886993318069,-0.19723616242809272,0.486471294261708,-0.0969227234041301,-0.9153490387570061,4.9291284313765225,2.857246245997986,0.48543603674048846,1.6208438434145678,-2.3213878446035032
5.870848474002859,-4.3320542427063025,1.3226248072022533,3.96300619944979,-5.619196803278939,-0.07399513918151013,-0.03879387072388485,0.038480147646961546,-1.2105425328388018,-2.1249411910290403
2.0839948087982654,-0.30903771486325926,0.7594284016392425,-0.47175377044917777,1.1991321967146216,-1.5092803730441187,-1.6678694573955335,-0.38418320295177927,0.5544267265077274,-1.9079354896631164
0.2064879112598551,0.7236724791247549,0.4736294769711784,0.2261613618371523,-1.9172061278581871,-1.9989763376217418,-0.44711709320292625,1.5559448682197812,0.10256220357251783,-0.14316326323492312
1.3524547395586668,-0.5071455756671764,0.9530798446511379,1.077998964025876,-0.9744716937763825,-2.5695112941050517,-0.5766048780507893,-1.7852584679238899,0.1796331105979691,-1.3731934027276496
1.528769193437926,-1.0740292919373804,1.1737646400158603,1.7934684827048655,-0.5389800919838977,-0.43284692494143284,-0.28871159880586883,-0.11498140324823784,-0.6763683230112966,-0.9411897115950203
